addr,time,Fx,Fy,Fz,Mx,My,Mz
170,55.853,-0.06596,-0.10943,-2.87069,0.0067,-0.01456,0.00008
170,55.854,-0.06662,-0.10611,-2.87597,0.00652,-0.01449,0.00026
170,55.855,-0.05549,-0.09747,-2.87084,0.00671,-0.01478,-0.00007
170,55.856,-0.07616,-0.08912,-2.86775,0.00648,-0.01458,-0.00018
170,55.857,-0.07964,-0.10024,-2.87742,0.00628,-0.01462,-0.00005
170,55.858,-0.08402,-0.08911,-2.87336,0.00639,-0.01445,-0.00009
170,55.859,-0.07289,-0.08732,-2.88048,0.00617,-0.01468,-0.00025
170,55.86,-0.07708,-0.08169,-2.87314,0.0062,-0.01472,-0.00028
170,55.861,-0.0837,-0.05809,-2.86913,0.00633,-0.0148,-0.00032
170,55.862,-0.08259,-0.05317,-2.87593,0.00631,-0.01457,-0.00036
170,55.863,-0.07522,-0.0514,-2.87309,0.00618,-0.01485,-0.00036
170,55.864,-0.09282,-0.05116,-2.86595,0.00597,-0.01459,-0.00027
170,55.865,-0.10281,-0.0269,-2.87144,0.00635,-0.01456,-0.0004
170,55.866,-0.09774,-0.01366,-2.871,0.00655,-0.01462,-0.0006
170,55.867,-0.10555,-0.02347,-2.87036,0.00601,-0.01456,-0.00051
170,55.868,-0.10669,-0.02098,-2.85985,0.00595,-0.01458,-0.00059
170,55.869,-0.1095,-0.01028,-2.86623,0.00604,-0.01453,-0.00056
170,55.87,-0.12509,-0.00866,-2.85801,0.00595,-0.01435,-0.00073
170,55.871,-0.10847,0.00324,-2.86015,0.00597,-0.01452,-0.00073
170,55.872,-0.11886,-0.001,-2.86439,0.00586,-0.01443,-0.0007
170,55.873,-0.11594,0.01226,-2.8715,0.00605,-0.01445,-0.00083
170,55.874,-0.11872,0.03026,-2.8723,0.00628,-0.01424,-0.00065
170,55.875,-0.12662,0.0319,-2.88088,0.0063,-0.01413,-0.00067
170,55.876,-0.10775,0.02966,-2.88751,0.00611,-0.0146,-0.00091
170,55.877,-0.11396,0.0294,-2.88611,0.00609,-0.01449,-0.00088
170,55.878,-0.11774,0.03314,-2.88113,0.00614,-0.01448,-0.00088
170,55.879,-0.11656,0.02838,-2.88374,0.00602,-0.01445,-0.00084
170,55.88,-0.12207,0.0382,-2.88226,0.00612,-0.01437,-0.00076
170,55.881,-0.11562,0.04187,-2.88021,0.00608,-0.01463,-0.00079
170,55.882,-0.12275,0.049,-2.88686,0.00613,-0.01465,-0.00107
170,55.883,-0.1321,0.05746,-2.88501,0.00632,-0.01443,-0.00084
170,55.884,-0.14557,0.06405,-2.88152,0.00623,-0.01429,-0.00082
170,55.885,-0.1347,0.05792,-2.88297,0.00608,-0.01453,-0.00091
170,55.886,-0.14301,0.0583,-2.88905,0.00599,-0.01454,-0.00095
170,55.887,-0.14587,0.06165,-2.89579,0.00609,-0.01448,-0.00111
170,55.888,-0.14606,0.06435,-2.89009,0.00589,-0.01467,-0.00102
170,55.889,-0.15556,0.07238,-2.88959,0.0059,-0.01456,-0.00103
170,55.89,-0.16113,0.07385,-2.89509,0.00607,-0.01445,-0.00116
170,55.891,-0.15923,0.08036,-2.88951,0.00593,-0.01483,-0.00103
170,55.892,-0.16633,0.08909,-2.89442,0.00596,-0.01471,-0.00103
170,55.893,-0.183,0.09721,-2.89709,0.00605,-0.01449,-0.0012
170,55.894,-0.17653,0.09815,-2.90171,0.00611,-0.01464,-0.00109
170,55.895,-0.18697,0.11279,-2.89519,0.00612,-0.01454,-0.00121
170,55.896,-0.1837,0.10817,-2.89721,0.00603,-0.01465,-0.00135
170,55.897,-0.19427,0.1154,-2.90065,0.006,-0.01478,-0.00133
170,55.898,-0.19516,0.12438,-2.89504,0.00628,-0.01469,-0.00124
170,55.899,-0.18399,0.11497,-2.90482,0.00603,-0.01499,-0.00102
170,55.9,-0.18504,0.10919,-2.89377,0.006,-0.01509,-0.00122
170,55.901,-0.19568,0.13046,-2.89164,0.00637,-0.015,-0.00119
170,55.902,-0.21323,0.12623,-2.89498,0.00609,-0.01471,-0.00126
170,55.903,-0.21435,0.12846,-2.88478,0.00622,-0.01467,-0.00131
170,55.904,-0.21579,0.12469,-2.88951,0.00588,-0.01474,-0.0013
170,55.905,-0.2277,0.13113,-2.88522,0.00631,-0.01463,-0.00138
170,55.906,-0.22182,0.12475,-2.88085,0.00619,-0.01497,-0.00122
170,55.907,-0.22667,0.1286,-2.87768,0.006,-0.01479,-0.00114
170,55.908,-0.22858,0.13195,-2.88722,0.00636,-0.01497,-0.00122
170,55.909,-0.22967,0.12363,-2.87562,0.00599,-0.01491,-0.00127
170,55.91,-0.23358,0.12477,-2.88234,0.00627,-0.01504,-0.00125
170,55.911,-0.22485,0.12979,-2.87928,0.00621,-0.01508,-0.0012
170,55.912,-0.23769,0.13403,-2.86953,0.00619,-0.01496,-0.00156
170,55.913,-0.24399,0.12781,-2.87127,0.0062,-0.01502,-0.00142
170,55.914,-0.24682,0.14043,-2.86503,0.00627,-0.01503,-0.00133
170,55.915,-0.25133,0.13204,-2.86329,0.00628,-0.01479,-0.00119
170,55.916,-0.26116,0.14215,-2.86365,0.00632,-0.01485,-0.00132
170,55.917,-0.2642,0.14264,-2.86432,0.00636,-0.01486,-0.00144
170,55.918,-0.25762,0.13992,-2.85666,0.00632,-0.01493,-0.00145
170,55.919,-0.25343,0.13567,-2.8646,0.00622,-0.01502,-0.00138
170,55.92,-0.25246,0.1382,-2.85658,0.00628,-0.01507,-0.00131
170,55.921,-0.27692,0.14363,-2.84771,0.00641,-0.01483,-0.00138
170,55.922,-0.27352,0.14975,-2.85129,0.00641,-0.01487,-0.00129
170,55.923,-0.27394,0.13848,-2.84928,0.00635,-0.0149,-0.0013
170,55.924,-0.27327,0.13949,-2.8485,0.00619,-0.01515,-0.00137
170,55.925,-0.28277,0.15752,-2.84088,0.00657,-0.01508,-0.00136
170,55.926,-0.28848,0.15483,-2.83673,0.00647,-0.01504,-0.00134
170,55.927,-0.28834,0.15591,-2.83317,0.00646,-0.01521,-0.00133
170,55.928,-0.29268,0.15543,-2.82155,0.00654,-0.01519,-0.0013
170,55.929,-0.29932,0.14077,-2.833,0.00639,-0.01515,-0.00147
170,55.93,-0.30227,0.14496,-2.81259,0.00645,-0.01518,-0.00139
170,55.931,-0.30682,0.15638,-2.8281,0.00668,-0.01523,-0.00138
170,55.932,-0.32227,0.13634,-2.8203,0.0064,-0.01512,-0.00131
170,55.933,-0.3189,0.1445,-2.80112,0.00651,-0.01528,-0.00123
170,55.934,-0.3328,0.14089,-2.81107,0.00644,-0.01514,-0.00141
170,55.935,-0.34028,0.14696,-2.80123,0.00662,-0.0151,-0.00123
170,55.936,-0.34321,0.13912,-2.79623,0.00649,-0.01515,-0.00148
170,55.937,-0.34954,0.14081,-2.789,0.00659,-0.01528,-0.00154
170,55.938,-0.35004,0.13501,-2.78797,0.0067,-0.01539,-0.00149
170,55.939,-0.35083,0.14068,-2.78017,0.00671,-0.01546,-0.00146
170,55.94,-0.35481,0.13585,-2.78315,0.00671,-0.01552,-0.00117
170,55.941,-0.37565,0.12353,-2.77818,0.0066,-0.0154,-0.00141
170,55.942,-0.37738,0.13024,-2.77629,0.00676,-0.01559,-0.00118
170,55.943,-0.37384,0.123,-2.76916,0.00673,-0.0157,-0.00127
170,55.944,-0.38611,0.12228,-2.77551,0.00665,-0.01561,-0.0013
170,55.945,-0.38746,0.13245,-2.7617,0.00678,-0.01579,-0.00139
170,55.946,-0.39585,0.13769,-2.7578,0.00698,-0.01584,-0.00127
170,55.947,-0.40648,0.12519,-2.75359,0.00665,-0.01559,-0.00125
170,55.948,-0.40409,0.12923,-2.75577,0.00683,-0.01585,-0.0012
170,55.949,-0.3986,0.1276,-2.74561,0.0068,-0.01605,-0.00133
170,55.95,-0.41077,0.12936,-2.743,0.0069,-0.016,-0.00143
170,55.951,-0.4127,0.12212,-2.73455,0.00675,-0.01591,-0.00138
170,55.952,-0.41726,0.12761,-2.72972,0.00688,-0.01602,-0.00144
170,55.953,-0.43213,0.12204,-2.71808,0.00662,-0.01595,-0.00124
170,55.954,-0.42664,0.12728,-2.72211,0.00675,-0.01619,-0.00128
170,55.955,-0.42737,0.12919,-2.72059,0.00681,-0.01612,-0.00119
170,55.956,-0.44078,0.13029,-2.72125,0.00675,-0.01614,-0.00129
170,55.957,-0.43669,0.13071,-2.70797,0.00677,-0.01631,-0.00144
170,55.958,-0.44003,0.13636,-2.71393,0.0068,-0.01626,-0.00137
170,55.959,-0.44451,0.14214,-2.70463,0.00681,-0.01621,-0.00139
170,55.96,-0.45266,0.13277,-2.71014,0.00677,-0.01622,-0.00127
170,55.961,-0.45741,0.13584,-2.70666,0.00672,-0.01657,-0.00161
170,55.962,-0.45718,0.14415,-2.69327,0.00681,-0.01659,-0.00144
170,55.963,-0.4759,0.13846,-2.70053,0.0066,-0.0163,-0.00151
170,55.964,-0.47102,0.14773,-2.70325,0.00679,-0.0165,-0.00154
170,55.965,-0.47954,0.14661,-2.70406,0.00681,-0.01648,-0.00158
170,55.966,-0.48711,0.14732,-2.69651,0.00657,-0.0167,-0.00166
170,55.967,-0.4848,0.15241,-2.69555,0.00675,-0.01676,-0.00153
170,55.968,-0.485,0.15789,-2.70403,0.00668,-0.01702,-0.00151
170,55.969,-0.5039,0.15574,-2.69546,0.00653,-0.01678,-0.00157
170,55.97,-0.51172,0.16105,-2.69758,0.00657,-0.01682,-0.00178
170,55.971,-0.51159,0.17124,-2.69558,0.00666,-0.01716,-0.00162
170,55.972,-0.51906,0.15479,-2.69119,0.00634,-0.01711,-0.00159
170,55.973,-0.53893,0.16711,-2.69364,0.00641,-0.01705,-0.00183
170,55.974,-0.53325,0.17255,-2.70029,0.00649,-0.01736,-0.0017
170,55.975,-0.55203,0.171,-2.70044,0.00641,-0.01715,-0.00193
170,55.976,-0.55508,0.17056,-2.69945,0.00633,-0.01749,-0.00191
170,55.977,-0.55364,0.17407,-2.68871,0.00639,-0.01771,-0.00202
170,55.978,-0.56103,0.18362,-2.69891,0.00642,-0.01767,-0.00195
170,55.979,-0.56304,0.18746,-2.69463,0.00641,-0.01785,-0.0021
170,55.98,-0.59101,0.18466,-2.69863,0.00614,-0.01783,-0.00199
170,55.981,-0.58557,0.19603,-2.69077,0.00652,-0.01809,-0.00202
170,55.982,-0.60225,0.20402,-2.69419,0.00648,-0.018,-0.00227
170,55.983,-0.59691,0.19998,-2.687,0.00633,-0.0183,-0.00253
170,55.984,-0.60839,0.20481,-2.6897,0.00651,-0.01813,-0.00223
170,55.985,-0.62863,0.20713,-2.68601,0.00636,-0.01834,-0.00244
170,55.986,-0.63111,0.2069,-2.68626,0.00638,-0.01844,-0.00251
170,55.987,-0.62563,0.20676,-2.68005,0.00631,-0.01869,-0.00228
170,55.988,-0.64109,0.20996,-2.67762,0.0065,-0.01845,-0.00245
170,55.989,-0.64913,0.2114,-2.67595,0.00633,-0.01854,-0.00251
170,55.99,-0.66255,0.21373,-2.6488,0.00601,-0.01857,-0.00248
170,55.991,-0.66058,0.20173,-2.6626,0.00611,-0.0187,-0.00248
170,55.992,-0.67156,0.20645,-2.64669,0.00588,-0.01862,-0.00245
170,55.993,-0.67772,0.2021,-2.65443,0.00609,-0.01884,-0.00244
170,55.994,-0.68306,0.2121,-2.63516,0.00589,-0.01879,-0.00255
170,55.995,-0.6885,0.21251,-2.6195,0.00574,-0.019,-0.00269
170,55.996,-0.69702,0.21259,-2.62901,0.00614,-0.01892,-0.00275
170,55.997,-0.70191,0.2186,-2.60624,0.00593,-0.01895,-0.00271
170,55.998,-0.71275,0.22502,-2.60686,0.00604,-0.01904,-0.00279
170,55.999,-0.71765,0.20768,-2.60065,0.00568,-0.01896,-0.00263
170,56,-0.71475,0.22028,-2.59333,0.00583,-0.01913,-0.00279
170,56.001,-0.72825,0.21248,-2.57691,0.00557,-0.01914,-0.00294
170,56.002,-0.72417,0.22142,-2.57057,0.00576,-0.0195,-0.00307
170,56.003,-0.72951,0.2165,-2.56959,0.00555,-0.01932,-0.00285
170,56.004,-0.74059,0.22307,-2.56491,0.00586,-0.01943,-0.00298
170,56.005,-0.74659,0.2154,-2.55972,0.00547,-0.0192,-0.00279
170,56.006,-0.73912,0.22283,-2.54612,0.00558,-0.01948,-0.0029
170,56.007,-0.74498,0.22183,-2.53785,0.00562,-0.01965,-0.00296
170,56.008,-0.75458,0.22701,-2.53936,0.00549,-0.01924,-0.00292
170,56.009,-0.74469,0.23154,-2.52805,0.00561,-0.01968,-0.00295
170,56.01,-0.75567,0.23182,-2.52376,0.00552,-0.01946,-0.00304
170,56.011,-0.75853,0.21514,-2.50896,0.00523,-0.01952,-0.00287
170,56.012,-0.76187,0.21813,-2.51567,0.00541,-0.01963,-0.00305
170,56.013,-0.76518,0.23229,-2.4928,0.00552,-0.01967,-0.00314
170,56.014,-0.7718,0.23222,-2.48709,0.0053,-0.01954,-0.00311
170,56.015,-0.76995,0.23322,-2.48371,0.00529,-0.01968,-0.00302
170,56.016,-0.76432,0.24233,-2.48051,0.0055,-0.02,-0.0031
170,56.017,-0.76825,0.23933,-2.47809,0.00523,-0.01982,-0.00327
170,56.018,-0.77698,0.23906,-2.47352,0.00535,-0.01978,-0.00337
170,56.019,-0.77075,0.24194,-2.4655,0.00524,-0.0199,-0.00335
170,56.02,-0.77506,0.25367,-2.46092,0.00538,-0.01997,-0.0031
170,56.021,-0.78199,0.25588,-2.46686,0.00517,-0.01976,-0.00318
170,56.022,-0.77646,0.24484,-2.46082,0.00505,-0.02003,-0.00335
170,56.023,-0.78822,0.24007,-2.47345,0.00475,-0.0197,-0.00321
170,56.024,-0.78089,0.25144,-2.47253,0.00506,-0.02018,-0.00318
170,56.025,-0.78155,0.24903,-2.4651,0.00484,-0.0203,-0.00329
170,56.026,-0.77895,0.25701,-2.46316,0.00466,-0.02008,-0.00335
170,56.027,-0.77482,0.26859,-2.46431,0.00508,-0.02034,-0.00347
170,56.028,-0.79552,0.27923,-2.46932,0.00505,-0.02014,-0.00353
170,56.029,-0.78888,0.28179,-2.46934,0.00514,-0.02013,-0.0034
170,56.03,-0.78936,0.27558,-2.46628,0.00477,-0.02017,-0.00344
170,56.031,-0.79145,0.27792,-2.46731,0.00474,-0.02033,-0.00361
170,56.032,-0.79651,0.28045,-2.47427,0.0047,-0.02019,-0.00344
170,56.033,-0.78966,0.28042,-2.47134,0.00466,-0.02039,-0.0034
170,56.034,-0.79157,0.28657,-2.47464,0.0048,-0.02046,-0.00354
170,56.035,-0.79817,0.30305,-2.4785,0.00497,-0.02051,-0.00353
170,56.036,-0.79951,0.30587,-2.4816,0.00484,-0.02047,-0.00336
170,56.037,-0.7966,0.2919,-2.4734,0.00455,-0.02059,-0.00355
170,56.038,-0.79766,0.30469,-2.48079,0.00466,-0.02058,-0.00351
170,56.039,-0.80369,0.30427,-2.47337,0.00462,-0.02045,-0.00363
170,56.04,-0.78702,0.29335,-2.48497,0.00422,-0.02074,-0.00359
170,56.041,-0.79182,0.30368,-2.48668,0.00441,-0.02083,-0.00348
170,56.042,-0.79054,0.30152,-2.49014,0.00438,-0.02087,-0.00357
170,56.043,-0.79603,0.3102,-2.48782,0.00445,-0.02088,-0.00365
170,56.044,-0.78008,0.31552,-2.48823,0.0046,-0.02089,-0.00365
170,56.045,-0.78749,0.31021,-2.49535,0.00442,-0.02086,-0.00346
170,56.046,-0.78146,0.32864,-2.49687,0.00462,-0.02083,-0.00343
170,56.047,-0.78325,0.31505,-2.50322,0.00432,-0.0209,-0.00344
170,56.048,-0.7753,0.31556,-2.50398,0.00424,-0.02107,-0.00349
170,56.049,-0.77803,0.32826,-2.50295,0.00441,-0.02086,-0.00369
170,56.05,-0.76871,0.32413,-2.49688,0.00436,-0.02098,-0.00351
170,56.051,-0.76784,0.31663,-2.5054,0.00412,-0.021,-0.00339
170,56.052,-0.76204,0.32764,-2.51019,0.00432,-0.02089,-0.00316
170,56.053,-0.7471,0.33431,-2.51678,0.0042,-0.02119,-0.0033
170,56.054,-0.75766,0.32785,-2.52121,0.00415,-0.02085,-0.00329
170,56.055,-0.74295,0.34338,-2.52038,0.00449,-0.02094,-0.00336
170,56.056,-0.72691,0.34576,-2.50684,0.00422,-0.02106,-0.00325
170,56.057,-0.73373,0.34169,-2.5225,0.0044,-0.02083,-0.00319
170,56.058,-0.72724,0.33301,-2.50244,0.004,-0.02079,-0.00321
170,56.059,-0.72261,0.3454,-2.51871,0.00431,-0.02094,-0.00309
170,56.06,-0.71723,0.34804,-2.51019,0.00418,-0.02082,-0.0032
170,56.061,-0.70579,0.34463,-2.50162,0.00406,-0.02063,-0.00306
170,56.062,-0.69839,0.3484,-2.50615,0.0041,-0.02086,-0.00304
170,56.063,-0.68619,0.34807,-2.50209,0.00405,-0.02085,-0.00308
170,56.064,-0.67935,0.34531,-2.50426,0.00391,-0.02091,-0.00327
170,56.065,-0.68002,0.35438,-2.50993,0.00392,-0.02058,-0.003
170,56.066,-0.66913,0.35403,-2.50927,0.00401,-0.02062,-0.00286
170,56.067,-0.65943,0.35446,-2.49852,0.00387,-0.02062,-0.00267
170,56.068,-0.65247,0.35347,-2.5083,0.00408,-0.02057,-0.00257
170,56.069,-0.64465,0.36237,-2.50846,0.00398,-0.02055,-0.00284
170,56.07,-0.63798,0.35336,-2.50712,0.00372,-0.02064,-0.00283
170,56.071,-0.62715,0.36349,-2.51087,0.00392,-0.02076,-0.00262
170,56.072,-0.62276,0.3534,-2.51269,0.0038,-0.02051,-0.00245
170,56.073,-0.62534,0.36275,-2.51606,0.00378,-0.02033,-0.00258
170,56.074,-0.61472,0.3639,-2.5121,0.00369,-0.02039,-0.00267
170,56.075,-0.61148,0.36863,-2.51489,0.00377,-0.02023,-0.00254
170,56.076,-0.60538,0.36227,-2.51707,0.00375,-0.02026,-0.00244
170,56.077,-0.59686,0.36771,-2.51561,0.00371,-0.0203,-0.00246
170,56.078,-0.58819,0.37886,-2.51957,0.00395,-0.02029,-0.00238
170,56.079,-0.58596,0.36344,-2.52065,0.00365,-0.02022,-0.00237
170,56.08,-0.56595,0.3637,-2.5217,0.00364,-0.02029,-0.00231
170,56.081,-0.56453,0.36552,-2.51969,0.00364,-0.02022,-0.00231
170,56.082,-0.55952,0.36243,-2.52572,0.00352,-0.02004,-0.00228
170,56.083,-0.55194,0.36065,-2.52796,0.00336,-0.02014,-0.0023
170,56.084,-0.55493,0.36687,-2.52977,0.00353,-0.01986,-0.00223
170,56.085,-0.53266,0.38384,-2.52052,0.00393,-0.02008,-0.00219
170,56.086,-0.5368,0.38689,-2.51692,0.00377,-0.01985,-0.0021
170,56.087,-0.52835,0.37784,-2.51259,0.00366,-0.01996,-0.00213
170,56.088,-0.51795,0.37825,-2.51638,0.0036,-0.0198,-0.00202
170,56.089,-0.51593,0.36744,-2.51219,0.00347,-0.01972,-0.00197
170,56.09,-0.51984,0.37094,-2.5103,0.00356,-0.01957,-0.00202
170,56.091,-0.51491,0.37217,-2.50963,0.00354,-0.01958,-0.00184
170,56.092,-0.51867,0.37431,-2.50767,0.0037,-0.01914,-0.00174
170,56.093,-0.49692,0.37159,-2.50566,0.00363,-0.01942,-0.00178
170,56.094,-0.49061,0.3797,-2.50153,0.00374,-0.0194,-0.00169
170,56.095,-0.48562,0.37302,-2.4944,0.0035,-0.01918,-0.00173
170,56.096,-0.47092,0.36453,-2.49428,0.00354,-0.01955,-0.00171
170,56.097,-0.47362,0.37294,-2.50166,0.00358,-0.0192,-0.00156
170,56.098,-0.47355,0.37337,-2.49475,0.00354,-0.01923,-0.00157
170,56.099,-0.47107,0.37791,-2.49131,0.00353,-0.01897,-0.00171
170,56.1,-0.4492,0.37851,-2.48838,0.00365,-0.01927,-0.00148
170,56.101,-0.44999,0.36784,-2.48949,0.00337,-0.01919,-0.00132
170,56.102,-0.4535,0.36872,-2.48211,0.00336,-0.01896,-0.00159
170,56.103,-0.44346,0.37003,-2.48134,0.0035,-0.01898,-0.00155
170,56.104,-0.44516,0.37598,-2.47549,0.0035,-0.01894,-0.00144
170,56.105,-0.43743,0.37815,-2.47889,0.00345,-0.01897,-0.0014
170,56.106,-0.43755,0.3755,-2.47913,0.00339,-0.01879,-0.00121
170,56.107,-0.42469,0.37085,-2.48063,0.00338,-0.01906,-0.00133
170,56.108,-0.42593,0.37513,-2.47559,0.00316,-0.01896,-0.00124
170,56.109,-0.42948,0.37456,-2.48316,0.00329,-0.01893,-0.00128
170,56.11,-0.41652,0.38388,-2.47494,0.0034,-0.019,-0.00127
170,56.111,-0.4215,0.38617,-2.47034,0.00336,-0.0188,-0.00134
170,56.112,-0.41341,0.39151,-2.47812,0.00355,-0.01877,-0.00114
170,56.113,-0.41908,0.38396,-2.47006,0.00326,-0.01875,-0.00119
170,56.114,-0.40378,0.38492,-2.46748,0.00321,-0.01878,-0.00124
170,56.115,-0.39492,0.37578,-2.45952,0.00301,-0.0188,-0.00115
170,56.116,-0.40919,0.38611,-2.45954,0.00309,-0.0187,-0.0011
170,56.117,-0.40219,0.38533,-2.44758,0.00294,-0.01859,-0.00114
170,56.118,-0.40554,0.37783,-2.45223,0.00304,-0.01847,-0.00123
170,56.119,-0.40151,0.38354,-2.44574,0.0028,-0.01857,-0.00124
170,56.12,-0.38334,0.39372,-2.45041,0.003,-0.01865,-0.00128
170,56.121,-0.38273,0.39068,-2.44844,0.00297,-0.01872,-0.00127
170,56.122,-0.38351,0.38919,-2.44472,0.00284,-0.01859,-0.00119
170,56.123,-0.38515,0.39386,-2.43792,0.00292,-0.01851,-0.00119
170,56.124,-0.37718,0.39176,-2.43615,0.0028,-0.01859,-0.00113
170,56.125,-0.36992,0.38993,-2.44132,0.00266,-0.01832,-0.00112
170,56.126,-0.3684,0.39361,-2.44873,0.00274,-0.01842,-0.00118
170,56.127,-0.3624,0.39051,-2.43,0.00252,-0.01849,-0.0012
170,56.128,-0.36721,0.39736,-2.43587,0.00271,-0.01829,-0.00119
170,56.129,-0.36106,0.40008,-2.43123,0.00256,-0.01841,-0.00111
170,56.13,-0.35973,0.41315,-2.44331,0.00274,-0.01844,-0.00114
170,56.131,-0.36003,0.41392,-2.4527,0.00267,-0.01854,-0.00104
170,56.132,-0.35819,0.40931,-2.43395,0.00238,-0.01844,-0.00137
170,56.133,-0.3487,0.41048,-2.44239,0.00236,-0.01876,-0.00127
170,56.134,-0.33711,0.41793,-2.43704,0.00245,-0.01876,-0.00141
170,56.135,-0.35949,0.42937,-2.44188,0.00252,-0.01852,-0.00142
170,56.136,-0.35346,0.43495,-2.44055,0.00239,-0.01862,-0.00139
170,56.137,-0.35292,0.43501,-2.4432,0.00225,-0.01858,-0.00131
170,56.138,-0.3585,0.44234,-2.44069,0.0023,-0.01858,-0.00143
170,56.139,-0.34964,0.43584,-2.45007,0.00209,-0.01868,-0.00133
170,56.14,-0.34683,0.44392,-2.44287,0.00203,-0.01874,-0.00148
170,56.141,-0.35026,0.4472,-2.44381,0.00178,-0.01869,-0.00137
170,56.142,-0.35442,0.45152,-2.44661,0.00183,-0.01856,-0.00148
170,56.143,-0.35358,0.46915,-2.45315,0.00185,-0.01875,-0.00174
170,56.144,-0.35204,0.47402,-2.45109,0.00194,-0.01858,-0.00172
170,56.145,-0.3482,0.48094,-2.45426,0.00178,-0.01862,-0.00182
170,56.146,-0.35318,0.48835,-2.46496,0.00177,-0.01873,-0.00194
170,56.147,-0.34858,0.48724,-2.45217,0.00157,-0.0187,-0.00194
170,56.148,-0.33377,0.47988,-2.4598,0.00129,-0.01922,-0.00198
170,56.149,-0.33458,0.48107,-2.46794,0.00115,-0.01908,-0.00188
170,56.15,-0.35481,0.49618,-2.46403,0.0012,-0.01867,-0.00191
170,56.151,-0.35241,0.50921,-2.46555,0.00136,-0.01882,-0.002
170,56.152,-0.34805,0.51342,-2.46939,0.00132,-0.01896,-0.00195
170,56.153,-0.34063,0.51705,-2.47216,0.0012,-0.019,-0.0023
170,56.154,-0.34218,0.5339,-2.47308,0.0012,-0.01905,-0.00216
170,56.155,-0.33786,0.52761,-2.47428,0.00107,-0.01921,-0.00217
170,56.156,-0.33638,0.5317,-2.47884,0.00087,-0.01919,-0.00218
170,56.157,-0.32536,0.53945,-2.48354,0.00105,-0.01934,-0.00205
170,56.158,-0.32923,0.53999,-2.48108,0.00075,-0.01926,-0.00224
170,56.159,-0.32792,0.54926,-2.47817,0.00069,-0.01918,-0.00235
170,56.16,-0.32886,0.55923,-2.48136,0.00081,-0.01927,-0.00224
170,56.161,-0.32811,0.55563,-2.48528,0.00043,-0.01932,-0.00237
170,56.162,-0.33479,0.56489,-2.49322,0.00074,-0.01909,-0.00239
170,56.163,-0.33688,0.56192,-2.48991,0.00044,-0.01912,-0.00243
170,56.164,-0.34129,0.56071,-2.49031,0.00029,-0.01918,-0.00229
170,56.165,-0.33312,0.56919,-2.49662,0.00022,-0.01924,-0.00245
170,56.166,-0.32911,0.57548,-2.48296,0.00022,-0.01937,-0.00258
170,56.167,-0.33149,0.59043,-2.49813,0.00037,-0.01909,-0.00259
170,56.168,-0.32352,0.57474,-2.4923,-0.00006,-0.01929,-0.00249
170,56.169,-0.3259,0.58797,-2.49932,0.00009,-0.01911,-0.00256
170,56.17,-0.31404,0.60142,-2.49645,0.00001,-0.01939,-0.00267
170,56.171,-0.3205,0.5953,-2.49906,0.00002,-0.01926,-0.00254
170,56.172,-0.31418,0.60027,-2.49139,-0.00021,-0.01924,-0.0026
170,56.173,-0.30804,0.60199,-2.49889,-0.00013,-0.01942,-0.00272
170,56.174,-0.30266,0.6085,-2.49407,-0.00035,-0.01934,-0.00262
170,56.175,-0.30384,0.60972,-2.4934,-0.00055,-0.01919,-0.00274
170,56.176,-0.29779,0.62274,-2.49607,-0.00025,-0.01934,-0.00291
170,56.177,-0.29312,0.62163,-2.4836,-0.0005,-0.01931,-0.00272
170,56.178,-0.29037,0.62837,-2.4942,-0.0004,-0.01926,-0.0029
170,56.179,-0.29496,0.63227,-2.488,-0.00045,-0.01912,-0.00289
170,56.18,-0.28957,0.63152,-2.48099,-0.00065,-0.01913,-0.00282
170,56.181,-0.28838,0.63659,-2.48523,-0.00065,-0.01892,-0.00291
170,56.182,-0.28317,0.63491,-2.48029,-0.00077,-0.01905,-0.00298
170,56.183,-0.27391,0.63756,-2.48013,-0.00079,-0.01911,-0.00315
170,56.184,-0.265,0.64811,-2.46998,-0.00074,-0.01896,-0.00306
170,56.185,-0.2597,0.63487,-2.47548,-0.00109,-0.01898,-0.00296
170,56.186,-0.25946,0.65174,-2.46618,-0.00079,-0.01887,-0.00303
170,56.187,-0.26069,0.64951,-2.46805,-0.00114,-0.01875,-0.00293
170,56.188,-0.25015,0.64971,-2.4634,-0.00102,-0.01886,-0.00299
170,56.189,-0.25065,0.6614,-2.45963,-0.00097,-0.01866,-0.00311
170,56.19,-0.24115,0.66525,-2.46071,-0.00105,-0.01865,-0.00299
170,56.191,-0.22813,0.65129,-2.46086,-0.00128,-0.01877,-0.00308
170,56.192,-0.22578,0.65552,-2.45654,-0.0013,-0.01873,-0.00307
170,56.193,-0.21603,0.6639,-2.4699,-0.00104,-0.0189,-0.00294
170,56.194,-0.22485,0.66086,-2.46431,-0.00128,-0.01849,-0.00308
170,56.195,-0.21502,0.66577,-2.46611,-0.00135,-0.01833,-0.00302
170,56.196,-0.19989,0.65996,-2.47274,-0.00143,-0.01844,-0.00302
170,56.197,-0.19321,0.66789,-2.47812,-0.00135,-0.0185,-0.00303
170,56.198,-0.18287,0.65853,-2.4799,-0.0016,-0.01838,-0.003
170,56.199,-0.17887,0.66336,-2.48118,-0.00164,-0.01816,-0.00306
170,56.2,-0.16297,0.66117,-2.49237,-0.00154,-0.01849,-0.00298
